"ID","task","dishwasher_choice_1","dishwasher_choice_2","dishwasher_choice_3","dishwasher_choice_4","dishwasher_choice_5","dishwasher_choice_6","dishwasher_choice_7","dishwasher_choice_8","dishwasher_choice_9","dishwasher_choice_10","dishwasher_choice_11","dishwasher_choice_12","dishwasher_choice_13","dishwasher_choice_14","speaker_choice_1","speaker_choice_2","speaker_choice_3","speaker_choice_4","speaker_choice_5","speaker_choice_6","speaker_choice_7","speaker_choice_8","speaker_choice_9","speaker_choice_10","speaker_choice_11","speaker_choice_12","speaker_choice_13","speaker_choice_14","induction_choice_1","induction_choice_2","induction_choice_3","induction_choice_4","induction_choice_5","induction_choice_6","induction_choice_7","induction_choice_8","induction_choice_9","induction_choice_10","induction_choice_11","induction_choice_12","induction_choice_13","induction_choice_14","social_dist_rating._1","social_dist_rating._2","social_dist_rating._3","social_dist_rating._4","social_dist_rating._5","social_dist_rating._6","social_dist_rating._7","social_dist_rating._8","social_dist_rating._9","social_dist_rating._10","social_dist_rating._11","social_dist_rating._12","social_dist_rating._13","social_dist_rating._14","attention_check","attention_check_filter","why","age","country_of_birth","country_of_residence","employment","first_language","sex","student"
"R_2SAAKpEXUBRjIxz","cooktop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T","T","T","T","T","T","T","T","T","T","T","T","T",6,4,5,3,2,7,1,4,1,2,4,6,5,2,"An induction cooktop",1,"I based my decision on which instructions I would like to receive myself",54,"United Kingdom","United Kingdom","Full-Time","English","Male","No"
"R_3EL51CGLrsd8DaO","speaker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T","T","T","T","T","T","T","T","T","T","T","T","T",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,6,4,3,4,1,1,1,2,4,5,3,1,"A bluetooth speaker",1,"I reviewed both the set of instructions given and I felt that the text description was the better or the two and I felt that all those listed would perhaps prefer the text instructions over the pictures.  In an ideal world you would combine the instructions.",39,"United Kingdom","United Kingdom","DATA EXPIRED","English","Female","DATA EXPIRED"
"R_1LtG0JzoLDQAR40","cooktop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P","T","T","T","P","T","P","P","P","T","T","T","T","P",2,2,2,3,5,1,5,5,7,3,2,1,3,6,"An induction cooktop",1,"If i new the person well i would give picture instructions as i would assume they were at the flat before and so had more knowledge of the area. If i did not know them as well i gave them text instructions",20,"United Kingdom","United Kingdom","Unemployed (and job seeking)","English","Female","Yes"
"R_PCBzNQeWwBDPz6V","cooktop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P","P","P","P","P","P","P","P","P","P","P","P","P","P",6,6,6,2,4,7,1,3,1,1,5,7,3,1,"An induction cooktop",1,"I just considered which of the choices would be the easiest to use and understand regardless of the person I would be giving them to.",51,"United Kingdom","United Kingdom","Full-Time","English","Female","No"
"R_1GUIQRU69Ph6Klk","speaker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T","T","T","T","P","T","T","T","T","P","P","P","T",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,5,4,3,6,2,3,2,5,4,7,6,3,"A bluetooth speaker",1,"The picture instructions were given to people i don't know as well as they are harder to mess up",30,"United Kingdom","United Kingdom","Unemployed (and job seeking)","English","Male","No"
"R_28TBoEzcx7dTGB0","cooktop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T","T","T","T","T","T","T","T","T","T","T","T","T",7,5,7,2,1,7,1,4,1,5,7,7,3,2,"An induction cooktop",1,"I selected text as this is a preferred method enabling me personally to understand what’s being asked.  I think historically text has always been the method for giving out instructions.  I just think it’s an easier option",42,"United Kingdom","United Kingdom","Full-Time","English","Male","No"
"R_1EYxIlxf6V9CL29","speaker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P","P","P","P","P","P","P","P","P","P","P","P","P","P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,4,5,4,7,4,7,7,7,7,4,4,4,7,"A bluetooth speaker",1,"Pictures basically reviews where to press exactly which makes it easier for anyone to understand. Reading text can be hard as not everyone will understand exactly what the text means",28,"South Africa","South Africa","Full-Time","English","Female","DATA EXPIRED"
"R_W84rTUFOMeFE8UN","speaker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P","P","P","P","P","P","P","P","P","P","P","P","P","P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,6,5,2,7,1,5,1,3,4,7,6,1,"A bluetooth speaker",1,"I chose the picture instructions as there would be nil language barrier or reading skills required.Pictures are a universal language and cannot be confused of mis interpretated by text",71,"United Kingdom","United Kingdom","Not in paid work (e.g. homemaker', 'retired or disabled)","English","Female","No"
"R_1BWQI4jj5IKhaaA","cooktop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P","P","T","P","P","P","T","T","P","P","T","T","P","P",5,4,5,3,3,7,1,3,1,3,4,7,4,2,"An induction cooktop",1,"WHICH ONE THAT I THOUGHT THEY WOULD UNDERSTNAD EASIEST.",20,"United Kingdom","United Kingdom","Unemployed (and job seeking)","English","Female","Yes"
"R_9z4IKMzYYWDecz7","speaker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P","P","P","P","T","P","T","T","P","P","P","P","T","T",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,6,5,2,5,1,1,1,4,6,7,6,1,"A bluetooth speaker",1,"The more familiar/close I felt with a person the more likely I was to choose text instructions, with the exception of some where I knew the person I imagined would prefer either text or picture instructions (e.g., my mother would prefer picture instructions, a work colleague would prefer text)",31,"India","United Kingdom","Full-Time","English","Female","Yes"
"R_zT3k7SbsW9SpaKJ","dishwasher","P","T","P","P","T","P","T","P","P","T","P","P","T","T",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,6,6,6,7,2,4,1,4,6,7,4,3,"A dishwasher",1,"As picture instructions are generally more easily understood by everyone - I choose those for the people I did not know that well",60,"United Kingdom","Spain","Full-Time","English","Female","No"
"R_2QDo5Sh1Bo0FBL3","speaker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","P","P","T","T","P","T","T","P","T","P","P","T","T",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,7,3,1,7,1,2,1,5,4,7,4,2,"A bluetooth speaker",1,"People closer to me would have the text version as I feel that is less patronising, but people not so close to me would have the pictorial version as that may be easier to comprehend",20,"Romania","United Kingdom","Not in paid work (e.g. homemaker', 'retired or disabled)","English","Male","Yes"
"R_111n0OEheZQgrHM","cooktop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P","P","P","P","P","P","P","P","P","P","P","P","P","P",6,4,4,5,4,4,7,3,1,3,5,6,5,1,"An induction cooktop",1,"I chose the same instructions for each person because I think the pictures were obvious to anyone and don't know why someone would choose different instructions depending on how close they were to that person.  The text was also clear but with pictures, nobody can not understand what to press.",56,"United Kingdom","United Kingdom","Part-Time","English","Female","No"
"R_AhBUI2c33jmlQ09","cooktop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","P","P","P","T","P","T","P","T","T","P","P","T","T",6,4,5,2,3,7,1,5,1,3,5,7,5,1,"An induction cooktop",1,"I GUESSED THAT IT WOULD SUIT EACH PERSON",39,"United Kingdom","United Kingdom","Full-Time","English","Female","No"
"R_3oRQMZuznVllURc","cooktop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P","T","T","T","P","P","P","T","P","P","T","T","P","P",5,4,7,5,3,6,1,1,1,2,5,6,4,1,"An induction cooktop",1,"I decided that people I knew better would be able to follow the picture instructions. The people I did not know as well might need more detailed instructions.",47,"United Kingdom","United Kingdom","Other","English","Female","Yes"
"R_1jHTnolEZPNsEOg","speaker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T","T","T","T","T","T","T","T","T","T","T","T","T",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,5,4,3,6,2,3,1,2,3,5,4,2,"A bluetooth speaker",1,"To me the text instructions were clearer, so I preferred those over the picture instructions",34,"United Kingdom","United Kingdom","DATA EXPIRED","English","Male","DATA EXPIRED"
"R_3HvICfzZkpt0C43","speaker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T","T","T","T","T","T","T","T","T","T","T","T","T",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,2,5,6,1,7,5,7,6,2,2,5,6,"A bluetooth speaker",1,"I gave everyone the text instructions because they seemed the easiest to understand",64,"United Kingdom","United Kingdom","Part-Time","English","Female","No"
"R_202BjHLIJGk3wUV","dishwasher","P","P","P","P","P","P","P","P","P","P","P","P","P","P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,5,4,4,6,1,4,1,4,5,6,4,2,"A dishwasher",1,"I thought the picture instructions were the easiest for everyone to decipher; any of the people may have have issues reading English.",54,"United Kingdom","United Kingdom","Full-Time","English","Male","No"
"R_1dGgqf4GMcf67WW","cooktop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P","P","T","P","T","T","T","T","P","P","T","P","T","T",7,7,6,5,5,6,1,4,2,5,7,7,4,2,"An induction cooktop",1,"Unsure",59,"United Kingdom","United Kingdom","DATA EXPIRED","English","Female","DATA EXPIRED"
"R_1f7wSy4SdTwrrpc","dishwasher","P","T","P","T","T","P","T","T","T","P","P","P","T","T",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,5,3,2,7,1,2,1,3,5,7,3,2,"A dishwasher",1,"the text seemed more personal so i gave that one to people i felt closer to",54,"United Kingdom","United Kingdom","Part-Time","English","Female","No"
"R_UKI3KA8GPIhZTd7","dishwasher","T","T","T","P","P","T","P","P","P","T","T","T","T","P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7,5,4,2,5,1,3,1,5,3,6,4,1,"A dishwasher",1,"If I knew the person personally, I would give them picture instructions as they would know what I was trying to show them. If I didn't know them, text instructions are a safe choice for anyone.",25,"Canada","Canada","Full-Time","English","Male","No"
"R_RRHOoMHKVUaBt17","dishwasher","P","P","P","P","T","P","T","P","T","P","P","P","P","T",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,7,4,3,6,1,2,1,4,5,7,4,2,"A dishwasher",1,"I gave the picture instructions to people I didn't know as well, and gave the text instructions to people I knew the best. I assume that picture instructions are much simpler to understand, and I want to make it as easy as possible for people when I don't know their comprehension skills. For people close to me, I expect they are familiar with the way I talk and write, and so will understand text instructions just fine. Written text instructions also feel more personal (I don't know why).",24,"United Kingdom","United Kingdom","DATA EXPIRED","English","Female","DATA EXPIRED"
"R_24nIowFsyJFv3Nv","dishwasher","P","P","P","P","P","P","P","P","P","P","P","P","P","P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,5,4,1,4,1,2,1,2,4,5,4,2,"A dishwasher",1,"I would give everyone the picture instructions as they are easier to read and more explanatory.",22,"United Kingdom","United Kingdom","Full-Time","English","Female","No"
"R_3mlbEUE18Be1de0","cooktop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P","T","T","P","P","P","T","P","P","T","P","T","P","P",3,3,5,7,7,2,7,6,7,7,6,2,4,7,"An induction cooktop",1,"Knowing the person, i thought of which one i thought they would appreciate more",21,"United States","United States","Full-Time","English","Female","Yes"
"R_3HizZSVXsYZ6INh","dishwasher","P","P","P","P","P","P","P","P","P","P","P","P","P","P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,7,3,4,5,1,1,1,4,6,6,4,1,"A dishwasher",1,"The picture instructions were the simplest and everyone would understand them without further explanation",25,"United Kingdom","United Kingdom","Part-Time","English","Female","No"
"R_OwGrn4KIOpyXqi5","dishwasher","P","P","P","P","P","P","P","P","P","P","P","P","P","P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,5,6,1,2,7,2,3,1,2,3,7,5,2,"A dishwasher",1,"I think the picture gives you a better idea how to use each item",48,"United Kingdom","United Kingdom","Full-Time","English","Male","No"
"R_2qn5kpYRNZQtwkt","speaker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P","P","P","P","P","P","P","P","P","P","P","P","P","P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,7,3,3,7,2,4,1,3,6,6,5,2,"A bluetooth speaker",1,"I looked at both sets of instructions, I found the pictures easier to understand so I chose to give that to all guests.",NA,"United Kingdom","United Kingdom","DATA EXPIRED","English","Female","No"
"R_DzNgVpKFh1Wyg49","cooktop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P","P","P","P","P","P","P","P","P","P","P","P","P","P",6,5,6,5,2,5,2,3,1,3,5,6,5,3,"An induction cooktop",1,"I gave the picture instructions to everyone as I don't know how well some of the people read English and I, personally, find those easier to understand than the written ones. I feel more people would find the picture instructions straight forward, compared with the text instructions.",60,"United Kingdom","United Kingdom","Unemployed (and job seeking)","English","Female","No"
"R_2uBw55lKX8ZIgLz","cooktop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P","P","P","P","P","P","P","P","P","P","P","P","P","P",3,1,1,4,6,1,7,4,7,4,1,1,3,7,"An induction cooktop",1,"I gave the P option to everyone simply because it was very clear, and i like to treat everyone equally whether i know them or not, whether they can read or not.",67,"United Kingdom","United Kingdom","Other","English","Female","No"
"R_2Blpe3K4zxYeVQd","dishwasher","P","P","P","P","P","P","P","P","P","P","P","P","P","P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,5,1,7,1,4,1,3,6,7,4,1,"A dishwasher",1,"I FEEL A ICTURE IS EARIER TO UNDERSTAND ESPECIALLY IF NOT EVERYONE SPEAKS THE SAME LANGUAGE",34,"United Kingdom","United Kingdom","Full-Time","English","Female","No"
"R_3IPJDTYJ0unmMTF","cooktop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P","P","P","P","P","P","P","P","P","P","P","P","P","P",6,6,5,5,4,5,2,3,1,2,4,5,4,3,"An induction cooktop",1,"i THOUGHT THE PICTURE WAS THE CLEAREST AND EASIEST OPTION SO GAVE IT TO EVERYONE",45,"United Kingdom","United Kingdom","Part-Time","English","Female","No"
"R_Rytkx1HH1qRVdC1","cooktop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P","P","T","P","P","T","P","P","P","P","P","T","P","P",3,3,6,3,5,7,1,4,2,5,5,6,4,3,"An induction cooktop",1,"I personally prefer picture instructions as they are simple. However, some I chose text where I felt the relationship might be more formal and would mean they would less likely need to contact me if they didn't understand the instructions",54,"United Kingdom","United Kingdom","Part-Time","English","Female","No"
"R_3KGxPGc5jmduIYz","speaker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P","P","P","P","P","P","T","T","P","T","P","P","P","T",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,5,3,6,1,2,1,5,4,6,3,1,"A bluetooth speaker",1,"Where I didn't know someone personally I didn't want to make assumptions that those people would understand the text instructions and I find picture instructions more inclusive, but happy to give text instructions to those who I felt confident would know the parts of the speaker to follow the text easily.",37,"United Kingdom","United Kingdom","DATA EXPIRED","English","Female","DATA EXPIRED"
"R_VVanTEJXHbE2Udr","cooktop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P","P","P","P","P","P","P","P","P","P","P","P","P","P",5,5,5,4,3,5,2,3,1,4,4,5,5,3,"An induction cooktop",1,"I chose Picture for everyone because the written instructions looked too complicated and most people prefer a picture. Additionally for some people they may not even realise what the instructions were for without a picture. I personally would always prefer pictures even if the instructions are accompanied by written details.
The closeness of the person to me isn't something I would take into account.",55,"United Kingdom","United Kingdom","Full-Time","English","Female","No"
"R_qE0OuyBIQhpAnUR","cooktop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P","P","P","P","P","P","P","P","P","P","P","P","P","P",6,7,5,3,4,6,1,3,1,3,7,6,5,2,"An induction cooktop",1,"I decided to give the picture instructions to everyone because I believe that they are the easiest to follow under any circumstances.",38,"United Kingdom","United Kingdom","DATA EXPIRED","English","Male","DATA EXPIRED"
"R_1rNXR4owil8JLNg","dishwasher","P","P","P","P","P","P","P","P","P","P","P","P","P","P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,4,6,5,3,6,1,3,1,3,5,6,6,2,"A dishwasher",1,"I decided to give pictures to them all, there was no information about their reading abilities or eyesight, and the pictures seemed like a clearer method for everyone on the list. In my opinion.",34,"United Kingdom","United Kingdom","Unemployed (and job seeking)","English","Male","No"
"R_czMWP7q4sCUt0eR","dishwasher","P","P","P","P","P","P","P","P","P","P","P","P","P","P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,4,3,7,7,2,4,5,5,7,6,5,3,"A dishwasher",1,"The picture instructions are easier to understand, I think anyone would prefer pictures over text",26,"Canada","Canada","Unemployed (and job seeking)","English","Male","Yes"
"R_3xFg37DzulYFGRr","dishwasher","P","P","P","P","P","P","P","P","P","P","P","P","P","P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,5,1,5,6,1,3,2,6,7,4,4,1,"A dishwasher",1,"I chose the pictures option for everybody as I felt they were the easiest to follow.",52,"United Kingdom","United Kingdom","Full-Time","English","Male","No"
"R_32OV0UycoomfQ5w","speaker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P","T","T","P","P","P","T","T","P","P","P","P","T","T",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,4,5,4,6,1,2,1,3,7,6,2,1,"A bluetooth speaker",1,"i just decide which one I felt the person would find the easiest to understand and also considered if maybe a person would be insulted by a picture instruction or not.",45,"United Kingdom","United Kingdom","Full-Time","English","Male","No"
"R_2dAVvQgyTBH326s","speaker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T","P","P","P","T","P","P","T","P","T","P","P","P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,4,1,2,4,1,3,1,2,4,5,3,2,"A bluetooth speaker",1,"Just how I felt with the age and type of person, for younger pictures and older probably text is easier to understand",22,"United Kingdom","United Kingdom","Full-Time","English","Male","No"
"R_1F8nZpheGDFaxMX","dishwasher","P","T","P","P","P","T","P","P","T","P","T","T","T","P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,3,3,2,7,5,5,6,3,1,3,7,"A dishwasher",1,"i would give picture instructions to friends i know and text instructions to people i dont know well",56,"United Kingdom","United Kingdom","Full-Time","English","Male","No"
"R_10JjAMyHBp4dFqG","speaker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P","P","P","P","P","P","P","T","T","P","P","P","P","P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,4,7,7,2,3,2,7,6,6,5,3,"A bluetooth speaker",1,"Picture for people I didn't know very well, how familiar they were with technology,  & how well they could absorb written instructions .",56,"United Kingdom","United Kingdom","Other","English","Female","No"
"R_6kQGQffwkefw84F","speaker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T","P","P","P","T","P","P","P","T","T","T","P","P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,5,4,2,1,4,1,2,1,2,4,5,3,1,"A bluetooth speaker",1,"I chose to give the people who I knew well the picture format as it felt less formal and I chose to give the other people the text format as this felt more formal",57,"United Kingdom","United Kingdom","Not in paid work (e.g. homemaker', 'retired or disabled)","English","Female","No"
"R_2thQwIl7EyHvhJl","dishwasher","T","T","T","T","T","T","T","T","T","T","T","T","T","T",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,4,4,6,4,1,2,1,2,5,6,4,2,"A dishwasher",1,"I chose text for all as it did not matter to me who was receiving the information. I just preferred the text option.",31,"United Kingdom","United Kingdom","Full-Time","English","Male","No"
"R_2eRWFt8Omx2prDt","speaker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P","T","T","P","P","P","P","P","T","T","P","T","T","T",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,5,1,1,7,1,3,1,3,6,5,3,1,"A bluetooth speaker",1,"Tried to match which the individual would find easiest whilst matching which would require the lest explanation and contact.",51,"United Kingdom","United Kingdom","Full-Time","English","Female","No"
"R_1mLyVcxElr4l9LV","cooktop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P","P","P","P","P","P","P","P","P","P","P","P","P","P",2,2,1,3,5,3,7,4,7,5,3,2,4,6,"An induction cooktop",1,"I gave pictures to everyone because I felt in this scenario they offered the clearest info on how to use the item",44,"United Kingdom","United Kingdom","Full-Time","English","Female","No"
